timestamp,Infrared to Red Signal Ratio
05/15/22 06:47:07,-39
05/15/22 06:48:07,-3
05/15/22 06:49:07,2
05/15/22 06:50:07,0
05/15/22 06:51:07,0
05/15/22 06:52:07,0
05/15/22 06:53:07,-8
05/15/22 06:54:07,-34
05/15/22 06:55:07,4
05/15/22 06:56:07,-2
05/15/22 06:57:07,0
05/15/22 06:58:07,0
05/15/22 06:59:07,-17
05/15/22 07:00:07,-26
05/15/22 07:01:07,-12
05/15/22 07:02:07,4
05/15/22 07:03:07,-9
05/15/22 07:04:07,-43
05/15/22 07:05:07,-6
05/15/22 07:06:07,7
05/15/22 07:07:07,0
05/15/22 07:08:07,0
05/15/22 07:09:07,-6
05/15/22 07:10:07,-2
05/15/22 07:11:07,-43
05/15/22 07:12:07,-22
05/15/22 07:13:07,-9
05/15/22 07:14:07,-29
05/15/22 07:15:07,8
05/15/22 07:16:07,5
05/15/22 07:17:07,0
05/15/22 07:18:07,8
05/15/22 07:19:07,4
05/15/22 07:20:07,-59
05/15/22 07:21:07,10
05/15/22 07:22:07,-30
05/15/22 07:23:07,-22
05/15/22 07:24:07,0
05/15/22 07:25:09,0
05/15/22 07:26:09,-1
05/15/22 07:27:09,0
05/15/22 07:28:09,48
05/15/22 07:29:09,12
05/15/22 07:30:09,3
05/15/22 07:31:09,0
05/15/22 07:32:09,21
05/15/22 07:33:09,-1
05/15/22 07:34:09,21
05/15/22 07:35:09,1
05/15/22 07:36:09,0
05/15/22 07:37:09,-4
05/15/22 07:38:09,-2
05/15/22 07:39:29,8
05/15/22 07:40:29,10
05/15/22 07:41:29,0
05/15/22 07:42:30,8
05/15/22 07:43:31,0
05/15/22 07:44:31,-1
05/15/22 07:45:31,5
05/15/22 07:46:31,4
05/15/22 07:47:31,0
05/15/22 07:48:31,0
05/15/22 07:49:34,-21
05/15/22 07:50:34,4
05/15/22 07:51:35,-47
05/15/22 07:52:35,-46
05/15/22 07:53:35,14
05/15/22 07:54:35,-15
05/15/22 07:55:35,0
05/15/22 07:56:35,-3
05/15/22 07:57:35,2
05/15/22 07:58:35,0
05/15/22 07:59:35,12
05/15/22 08:00:36,25
05/15/22 08:01:36,-11
05/15/22 08:02:36,2
05/15/22 08:03:36,0
05/15/22 08:04:36,-30
05/15/22 08:05:36,-17
05/15/22 08:06:36,0
05/15/22 08:07:36,6
05/15/22 08:08:36,0
05/15/22 08:09:36,-8
05/15/22 08:10:36,0
05/15/22 08:11:35,0
05/15/22 08:12:34,0
05/15/22 08:13:34,3
05/15/22 08:14:34,3
05/15/22 08:15:34,-8
05/15/22 08:16:34,0
05/15/22 08:17:34,0
05/15/22 08:18:35,54
05/15/22 08:19:35,0
05/15/22 08:20:35,0
05/15/22 08:21:35,0
05/15/22 23:28:00,0
05/15/22 23:29:00,0
05/15/22 23:30:00,0
05/15/22 23:31:03,0
05/15/22 23:32:03,0
05/15/22 23:33:03,-3
05/15/22 23:34:27,0
05/15/22 23:35:27,10
05/15/22 23:36:27,21
05/15/22 23:37:27,9
05/15/22 23:38:27,2
05/15/22 23:39:27,33
05/15/22 23:40:27,-1
05/15/22 23:41:27,22
05/15/22 23:42:27,-7
05/15/22 23:43:27,0
05/15/22 23:44:27,24
05/15/22 23:45:27,0
05/15/22 23:46:27,27
05/15/22 23:47:27,0
05/15/22 23:48:27,0
05/15/22 23:49:27,-46
05/15/22 23:50:27,0
05/15/22 23:51:27,-1
05/15/22 23:52:27,-1
05/15/22 23:53:27,-2
05/15/22 23:54:27,-16
05/15/22 23:55:27,-6
05/15/22 23:56:27,1
05/15/22 23:57:27,0
05/15/22 23:58:27,-38
05/15/22 23:59:27,-11
