timestamp,Infrared to Red Signal Ratio
01/24/22 03:41:28,-17
01/24/22 03:42:28,0
01/24/22 03:43:28,6
01/24/22 03:44:28,-4
01/24/22 03:45:28,11
01/24/22 03:46:28,-26
01/24/22 03:47:28,4
01/24/22 03:48:28,0
01/24/22 03:49:28,0
01/24/22 03:50:28,0
01/24/22 03:51:28,0
01/24/22 03:52:28,0
01/24/22 03:53:28,0
01/24/22 03:54:28,4
01/24/22 03:55:28,0
01/24/22 03:56:34,17
01/24/22 03:57:34,4
01/24/22 03:58:34,26
01/24/22 03:59:34,17
01/24/22 04:00:34,5
01/24/22 04:01:34,2
01/24/22 04:02:34,0
01/24/22 04:03:34,-2
01/24/22 04:04:34,-5
01/24/22 04:05:34,0
01/24/22 04:06:34,-13
01/24/22 04:07:34,-4
01/24/22 04:08:34,-6
01/24/22 04:09:34,-19
01/24/22 04:10:34,-5
01/24/22 04:11:34,4
01/24/22 04:12:34,3
01/24/22 04:13:34,-1
01/24/22 04:14:34,5
01/24/22 04:15:34,51
01/24/22 04:16:34,-21
01/24/22 04:17:34,0
01/24/22 04:18:34,-24
01/24/22 04:19:34,-4
01/24/22 04:20:34,19
01/24/22 04:21:34,54
01/24/22 04:22:34,-12
01/24/22 04:23:34,-34
01/24/22 04:24:34,5
01/24/22 04:25:34,3
01/24/22 04:26:36,8
01/24/22 04:27:36,0
01/24/22 04:28:36,38
01/24/22 04:29:36,2
01/24/22 04:30:36,43
01/24/22 04:31:36,29
01/24/22 04:32:36,29
01/24/22 04:33:36,4
01/24/22 04:34:36,0
01/24/22 04:35:36,11
01/24/22 04:36:36,-1
01/24/22 04:37:36,34
01/24/22 04:38:36,-8
01/24/22 04:39:36,0
01/24/22 04:40:36,0
01/24/22 04:41:36,-14
01/24/22 04:42:36,0
01/24/22 04:43:36,0
01/24/22 04:44:36,-10
01/24/22 04:45:36,-8
01/24/22 04:46:36,0
01/24/22 04:47:36,24
01/24/22 04:48:36,-9
01/24/22 04:49:36,0
01/24/22 04:50:36,0
01/24/22 04:51:36,20
01/24/22 04:52:36,10
01/24/22 04:53:36,0
01/24/22 04:54:36,3
01/24/22 04:55:36,-3
01/24/22 04:56:36,6
01/24/22 04:57:36,0
01/24/22 04:58:36,0
01/24/22 04:59:36,0
01/24/22 05:00:36,-13
01/24/22 05:01:36,3
01/24/22 05:02:36,0
01/24/22 05:03:39,0
01/24/22 05:04:39,0
01/24/22 05:05:39,0
01/24/22 05:06:39,4
01/24/22 05:07:39,-8
01/24/22 05:08:39,0
01/24/22 05:09:39,-47
01/24/22 05:10:39,13
01/24/22 05:11:39,13
01/24/22 05:12:39,1
01/24/22 05:13:39,-1
01/24/22 05:14:39,0
01/24/22 05:15:39,11
01/24/22 05:16:39,0
01/24/22 05:17:39,0
01/24/22 05:18:39,4
01/24/22 05:19:39,-39
01/24/22 05:20:39,51
01/24/22 05:21:39,0
01/24/22 05:22:39,-5
01/24/22 05:23:39,27
01/24/22 05:24:39,0
01/24/22 05:25:39,0
01/24/22 05:26:39,-16
01/24/22 05:27:39,22
01/24/22 05:28:39,18
01/24/22 05:29:39,17
01/24/22 05:30:39,39
01/24/22 05:31:39,-5
01/24/22 05:32:39,4
01/24/22 05:33:39,5
01/24/22 05:34:39,7
01/24/22 05:35:39,41
01/24/22 05:36:39,6
01/24/22 05:37:39,13
01/24/22 05:38:39,18
01/24/22 05:39:39,22
01/24/22 05:40:41,12
01/24/22 05:41:41,0
01/24/22 05:42:41,17
01/24/22 05:43:41,-3
01/24/22 05:44:41,0
01/24/22 05:45:41,28
01/24/22 05:46:41,-1
01/24/22 05:48:07,2
01/24/22 05:49:07,0
01/24/22 05:50:07,1
01/24/22 05:51:59,29
01/24/22 05:52:59,-1
01/24/22 05:53:59,5
01/24/22 05:54:59,-14
01/24/22 05:55:59,22
01/24/22 05:56:59,17
01/24/22 05:57:59,0
01/24/22 05:58:59,-11
01/24/22 05:59:59,-1
01/24/22 06:00:59,0
01/24/22 06:01:59,-17
01/24/22 06:02:59,0
01/24/22 06:03:59,-57
01/24/22 06:04:59,-3
01/24/22 06:05:59,24
01/24/22 06:06:59,0
01/24/22 06:07:59,6
01/24/22 06:08:59,8
01/24/22 06:09:59,0
01/24/22 06:10:59,18
01/24/22 06:11:59,-34
01/24/22 06:12:59,1
01/24/22 06:13:59,-5
01/24/22 06:15:01,4
01/24/22 06:16:01,0
01/24/22 06:17:01,-1
01/24/22 06:18:01,-8
01/24/22 06:19:01,0
01/24/22 06:20:01,-5
01/24/22 06:21:01,0
01/24/22 06:22:01,-5
01/24/22 06:23:01,-4
01/24/22 06:24:01,5
01/24/22 06:25:01,35
01/24/22 06:26:01,0
01/24/22 06:27:01,-4
01/24/22 06:28:01,13
01/24/22 06:29:54,0
01/24/22 06:31:12,5
01/24/22 06:32:12,0
01/24/22 06:33:15,-13
01/24/22 06:34:15,-2
01/24/22 06:35:18,-33
01/24/22 06:36:23,0
01/24/22 06:37:27,0
01/24/22 06:38:28,0
01/24/22 06:39:28,-4
01/24/22 06:40:30,-13
01/24/22 06:41:30,0
01/24/22 06:42:33,0
01/24/22 06:43:33,1
01/24/22 06:44:33,0
01/24/22 06:45:33,-7
01/24/22 06:46:38,0
01/24/22 06:49:16,0
01/24/22 06:50:16,0
01/24/22 06:51:16,12
01/24/22 06:52:16,-23
01/24/22 06:53:16,-3
01/24/22 06:54:16,-12
01/24/22 06:55:16,0
01/24/22 06:56:16,0
01/24/22 06:57:16,0
01/24/22 06:58:16,0
01/24/22 06:59:16,0
01/24/22 07:00:16,0
01/24/22 07:01:16,0
01/24/22 07:02:16,0
01/24/22 07:03:16,0
01/24/22 07:04:16,0
01/24/22 22:05:00,18
01/24/22 22:06:00,0
01/24/22 22:07:00,13
01/24/22 22:08:00,-16
01/24/22 22:09:00,8
01/24/22 22:10:00,-1
01/24/22 22:11:00,6
01/24/22 22:12:00,0
01/24/22 22:13:04,0
01/24/22 22:14:04,0
01/24/22 22:15:04,0
01/24/22 22:16:04,17
01/24/22 22:17:04,0
01/24/22 22:18:04,0
01/24/22 22:19:04,0
01/24/22 22:20:04,0
01/24/22 22:21:04,0
01/24/22 22:22:04,0
01/24/22 22:23:04,0
01/24/22 22:24:04,0
01/24/22 22:25:04,0
01/24/22 22:26:04,0
01/24/22 22:27:04,0
01/24/22 22:28:04,0
01/24/22 22:29:07,0
01/24/22 22:30:07,0
01/24/22 22:31:07,0
01/24/22 22:32:07,0
01/24/22 22:33:07,0
01/24/22 22:34:07,0
01/24/22 22:35:07,0
01/24/22 22:36:07,0
01/24/22 22:37:07,0
01/24/22 22:38:07,0
01/24/22 22:39:07,0
01/24/22 22:40:07,0
01/24/22 22:41:07,0
01/24/22 22:42:07,0
01/24/22 22:43:07,0
01/24/22 22:45:20,0
01/24/22 22:46:20,9
01/24/22 22:47:22,1
01/24/22 22:48:22,32
01/24/22 22:49:22,0
01/24/22 22:50:22,-48
01/24/22 22:51:22,0
01/24/22 22:52:22,10
01/24/22 22:53:22,1
01/24/22 22:54:22,0
01/24/22 22:55:22,0
01/24/22 22:56:22,12
01/24/22 22:57:22,6
01/24/22 22:58:21,-28
01/24/22 22:59:24,23
01/24/22 23:00:24,-8
01/24/22 23:01:24,0
01/24/22 23:02:24,-2
01/24/22 23:03:24,0
01/24/22 23:04:24,0
01/24/22 23:05:24,-8
01/24/22 23:06:24,-1
01/24/22 23:07:24,1
01/24/22 23:08:24,51
01/24/22 23:09:24,0
01/24/22 23:10:24,-1
01/24/22 23:11:24,0
01/24/22 23:12:24,25
01/24/22 23:13:24,0
01/24/22 23:14:25,34
01/24/22 23:15:25,0
01/24/22 23:16:25,0
01/24/22 23:17:25,-22
01/24/22 23:18:25,0
01/24/22 23:19:25,0
01/24/22 23:20:25,0
01/24/22 23:21:25,-27
01/24/22 23:22:25,-52
01/24/22 23:23:25,-15
01/24/22 23:24:25,-1
01/24/22 23:25:25,2
01/24/22 23:26:25,-4
01/24/22 23:27:25,0
01/24/22 23:28:25,15
01/24/22 23:29:27,24
01/24/22 23:30:27,-12
01/24/22 23:31:27,-15
01/24/22 23:32:27,-15
01/24/22 23:33:27,5
01/24/22 23:34:27,-41
01/24/22 23:35:27,0
01/24/22 23:36:27,1
01/24/22 23:37:27,30
01/24/22 23:38:27,-20
01/24/22 23:39:27,0
01/24/22 23:40:27,5
01/24/22 23:41:27,8
01/24/22 23:42:27,0
01/24/22 23:43:27,-8
01/24/22 23:44:29,0
01/24/22 23:45:29,4
01/24/22 23:46:29,0
01/24/22 23:47:29,-6
01/24/22 23:48:45,17
01/24/22 23:49:45,-2
01/24/22 23:50:45,4
01/24/22 23:51:45,-13
01/24/22 23:52:47,28
01/24/22 23:54:40,-60
01/24/22 23:55:40,-13
01/24/22 23:56:40,0
01/24/22 23:57:40,-7
01/24/22 23:58:40,-21
01/24/22 23:59:40,27
